segment_id,label,n_samples,duration_sec,gx_mean,gy_mean,gz_mean,B_mean,gx_std,gy_std,gz_std,B_std,dgx_mean,dgy_mean,dgz_mean,dB_mean,dgx_max_abs,dgy_max_abs,dgz_max_abs,dB_max_abs,gx_range,gy_range,gz_range,B_range,dB_dt_max,dB_dt_min,dB_dt_max_abs,dgx_dt_max_abs,dgy_dt_max_abs,dgz_dt_max_abs,rise_time_B,rise_time_dB,hold_B_mean,hold_B_std,hold_dB_mean,hold_dB_std,B_peak_idx_ratio,dB_peak_idx_ratio,B_zero_cross_rate,B_energy,dB_energy,gx_last,gy_last,gz_last,B_last,dB_last
69,punch,95,2.387115001678467,2.6280673894736846,-0.36982450526315797,-1.9918035789473685,3.5001994105263154,2.316828369614948,1.1318008312197623,2.3152864606936387,3.28155623026434,-0.11684492631578938,-0.3646877157894737,-0.9871298421052634,0.5717981999999999,5.992954684210526,6.253797210526316,7.7334602631578955,10.923657789473685,8.750933999999999,6.265334,9.342934,13.849719,1215.3075802582616,-1129.0662540043766,1215.3075802582616,1648.352294091904,492.41885190832227,355.1999273712458,0.7091100215911865,0.7091100215911865,4.975078131578947,4.781312631375902,2.0466769210526317,4.781312631375902,0.4574468085106383,0.4574468085106383,0.20212765957446807,23.020007205835476,11.095564473909949,2.967733,-0.004533,-1.309067,3.243627,0.31522578947368407
70,punch,109,2.7415051460266113,6.420807568807342,-0.45521472477064223,2.3838213027522936,8.736877348623853,4.080907298975373,1.4096811254701558,4.311618166037164,2.8310113726457615,-2.317059431192659,-0.44989401048492794,-2.610832744866755,-1.3279976513761473,14.329333999999998,8.732546285714285,13.73278804761905,10.060342,14.329334,8.7392,13.801867000000001,15.130051,282.45326894763826,-1020.6919607302253,1020.6919607302253,5177.795972413794,1387.8913651277892,391.2173647341309,0.0,0.0,7.67434815909091,4.057257651697337,-2.390526840909091,4.057257651697337,0.5092592592592593,0.6388888888888888,0.1574074074074074,84.3476511969462,9.778203154110203,8.737867,-0.0136,3.945333,9.587291,-0.47758400000000023
71,punch,123,3.096464157104492,7.274413284552844,-0.18710461788617885,2.868546276422764,8.877136869918697,3.0592645338154743,1.0855582126851395,3.327414926654434,1.9965775845100246,-1.4634537154471543,-0.18074903455284558,-1.2828980985772354,-0.7969099217479677,8.7608,8.731511416666667,12.889578375,9.499103791666666,8.7608,9.340266999999999,13.097867,9.590178,456.2998234992071,-4697.570409186008,4697.570409186008,5087.815346816214,201.22947352821996,3538.958555469184,0.26862382888793945,0.26862382888793945,7.689684759999999,2.7255554478748185,-1.984362031666667,2.7255554478748185,0.26229508196721313,0.5081967213114754,0.19672131147540983,82.78988105823785,4.621387474348238,8.737867,-0.0144,4.276267,9.728154,0.054107208333332935
72,punch,119,3.000079870223999,6.004493176470591,-0.670453806722689,2.67721225210084,7.900788168067227,3.496078515784164,2.2370246863407663,3.114127128776422,2.858861971995666,-2.7333738235294103,-0.6582450675922543,-1.5891529652904643,-1.8232286580197288,13.115999999999998,8.725658260869565,13.004499217391306,9.716464826086955,13.116,8.7384,13.328001,13.102496,1980.4131190550331,-559.3889626006737,1980.4131190550331,1241.776479871141,176.83987665151136,3110.5415896483223,0.07729291915893555,0.07729291915893555,7.052367666666666,3.761369935289526,-2.6716491594202894,3.7613699352895256,0.5338983050847458,0.4576271186440678,0.11864406779661017,70.59554545159402,11.497254514347372,8.662401,-0.002133,3.601333,9.381194,-0.34282282608695525
73,punch,136,3.4304428100585938,6.554815860294117,-0.03640581617647059,3.120539227941176,7.641588911764707,3.234607484964914,0.19390166859997854,1.8741139816312495,2.885031771874775,-2.1830511397058805,-0.027171334694989106,-0.9115101794662307,-1.9819836067538124,9.640266999999998,1.8555655185185185,10.124849407407407,9.609964518518519,9.640267,1.865867,10.201067,10.800735,2850.140118105428,-1827.6659732454032,2850.140118105428,4931.5247030684495,44.67380632488307,605.6979246265057,0.024772167205810547,0.024772167205810547,5.901549472727273,3.613629147258905,-3.722023045791245,3.613629147258905,0.5333333333333333,0.4888888888888889,0.15555555555555556,66.71728942113221,12.251667342167753,8.087734,-0.009067,3.512533,8.817563,-0.8060095185185183
74,punch,141,3.5628321170806885,8.37348116312057,-0.006969255319148937,4.571506361702128,9.622140361702128,1.5426313242933787,0.004003091573718754,1.3701636284208052,1.6387183879734712,-0.3643858368794308,0.0018783518237082087,-0.4466839240121572,-0.4543903525835857,9.193333999999998,0.014180607142857144,5.000857285714285,9.210718714285713,9.193334,0.023466,5.323467,9.375011,534.754042232393,-2013.4705833823336,2013.4705833823336,284.04944889865203,43.13893659504133,6236.963726784435,0.024664878845214844,0.024664878845214844,8.900010910714284,2.427695582416094,-1.1765198035714275,2.4276955824160935,0.4928571428571429,0.36428571428571427,0.2714285714285714,95.27098309537952,2.891868547603408,8.737867,-0.001867,5.167733,10.151639,0.07510828571428618
75,punch,108,2.732779026031494,7.143029888888889,-0.005669064814814813,4.061849333333334,8.355882842592592,3.063217921875786,0.0039015789355392374,2.095152747347297,3.387290522149913,-1.5948371111111102,0.0025721732804232797,-1.0293759523809531,-1.75733468121693,9.602933999999998,0.012508238095238095,5.095492285714286,10.082678523809523,9.602934,0.018667,5.692266999999999,10.395567000000002,1872.530976238321,-192.0640457469632,1872.530976238321,2158.2065267433986,18.783483839653304,366.1651376583284,1.499122142791748,1.499122142791748,5.966266162790697,4.1582290291809185,-4.146951361018825,4.1582290291809185,0.6355140186915887,0.4392523364485981,0.12149532710280374,81.29451516057989,14.561962263254442,8.737867,0.000533,5.230933,10.183958,0.07074047619047796
76,punch,121,3.058773994445801,7.1767231322314045,-0.003552603305785124,2.542902479338844,7.766114347107437,2.99519577234155,0.003728957208009047,1.9440339939441553,3.2264017212854545,-1.561143867768595,0.0003917716942148761,-2.5884641873278236,-2.367346694559227,9.4712,0.010877375,5.135099666666667,10.128736041666665,9.4712,0.02,5.259733000000001,10.192131,4155.141035499556,-1688.0576118281097,4155.141035499556,4155.019461470571,13.206541741277508,899.9494981943099,0.0,0.0,5.028331604166667,3.6491615775796404,-5.105129437499999,3.6491615775796404,0.041666666666666664,0.4166666666666667,0.08333333333333333,70.72220011946173,16.013998439354246,8.737867,-0.005333,2.2776,9.029829,-1.1036320416666658
77,punch,81,2.047459125518799,6.02225537037037,-0.268665,2.1066335679012345,9.36114551851852,5.488512870806173,1.1723179374333672,4.749274752445997,2.6833400851272504,-2.7156116296296298,-0.2638150625,-3.2228328070987646,-0.8741571689814805,17.475734,5.3562170625,14.067600375,10.150047687499999,17.475734,8.659467,14.245067,13.384947,5602.614332587291,-304.07356505910747,5602.614332587291,7418.821495117603,5741.622645011602,10315.457633410673,0.15696215629577637,0.15696215629577637,8.423292906250001,4.080616447766359,-1.812009781249999,4.080616447766358,0.55,0.4,0.175,94.83135943133006,7.964464768532436,8.737867,-0.011467,4.375467,9.772162,-0.46314068749999926
78,punch,91,2.28932785987854,7.615024461538463,-0.5793875604395604,5.776756,9.658732296703295,2.7115862058244824,0.6518826270748137,2.4627951561582835,3.4995857240379578,-1.1228425384615384,0.6014569395604394,-0.6776587777777772,-1.274367869963369,9.238934,1.1835114999999998,6.465347777777777,10.797678166666666,9.238934,1.902134,7.896533,11.634585,2319.5239739572335,-9954.268195394518,9954.268195394518,10530.920006178785,198.2893790717785,6312.952432896306,1.2208399772644043,1.2208399772644043,7.203380083333333,4.56362352159501,-3.7297200833333326,4.56362352159501,0.8,0.6111111111111112,0.16666666666666666,105.53820981926961,13.87111370788525,8.737867,-0.007467,7.2896,11.379307,0.4462068333333349
79,punch,140,3.5270519256591797,7.544905042857142,-0.007588578571428571,5.980975235714286,9.6549775,2.9727032962528854,0.016912500189026652,2.3235449047721355,3.703408699358846,-1.1929619571428558,0.007278135714285715,-1.004662942857143,-1.5323460357142846,9.729866999999999,0.1862002857142857,6.997638178571428,11.184248535714284,9.729866999999999,0.20879999999999999,7.345599999999999,11.404471,404.87191002898487,-223.49379763741246,404.87191002898487,295.70677977867086,19.81656672463768,641.4477338854383,0.0,0.0,7.397711321428572,5.078285625730217,-3.789612214285713,5.078285625730217,0.460431654676259,0.6115107913669064,0.26618705035971224,106.93382651999302,16.063320367656065,8.737867,-0.009067,6.783467,11.061909,-0.12541453571428463
80,punch,110,2.776609182357788,8.5855688,0.2843224545454546,5.187054509090908,10.732750027272724,0.9450156990880272,1.1491031341430953,3.8068330477074723,1.4872506187229293,-0.15229819999999827,0.2929164090909091,-1.4831637181818185,-0.2604758818181808,7.112533999999998,5.417393954545455,15.133685227272728,9.360298909090908,7.112534,6.3608,15.601067,11.603204,17054.064656010425,-159.2455371490021,17054.064656010425,16903.274645430618,2083.2165274267104,1778.6390134410426,0.024713993072509766,0.024713993072509766,10.386067818181818,2.2816692311483897,-0.6071580909090898,2.28166923114839,0.6146788990825688,0.5688073394495413,0.21100917431192662,117.40383755081446,2.2797620879006946,8.737867,-0.006933,7.122667,11.273098,0.27987209090909104
