timestamp,gx,gy,gz,B,raw,label
1774145840.349813,8.737867,-0.002133,3.8608,9.552806,"8.737867,-0.002133,3.860800,9.552806",no_contact
1774145840.3673291,8.737867,-0.005067,3.8616,9.553131,"8.737867,-0.005067,3.861600,9.553131",no_contact
1774145840.393572,8.737867,-0.007467,3.774667,9.518323,"8.737867,-0.007467,3.774667,9.518323",no_contact
1774145840.418237,8.737867,-0.004,3.8608,9.552806,"8.737867,-0.004000,3.860800,9.552806",no_contact
1774145840.44287,8.737867,-0.008533,3.856533,9.551086,"8.737867,-0.008533,3.856533,9.551086",no_contact
1774145840.467565,8.737867,-0.003467,3.857867,9.551621,"8.737867,-0.003467,3.857867,9.551621",no_contact
1774145840.492212,8.737867,-0.0016,3.712,9.493643,"8.737867,-0.001600,3.712000,9.493643",no_contact
1774145840.520618,8.737867,-0.0064,3.772533,9.517477,"8.737867,-0.006400,3.772533,9.517477",no_contact
1774145840.5453188,8.737867,-0.0064,3.8576,9.551515,"8.737867,-0.006400,3.857600,9.551515",no_contact
1774145840.570084,8.737867,-0.005067,3.867467,9.555503,"8.737867,-0.005067,3.867467,9.555503",no_contact
1774145840.5948641,8.737867,-0.000533,3.869867,9.556473,"8.737867,-0.000533,3.869867,9.556473",no_contact
1774145840.6193762,8.737867,-0.003467,3.858933,9.552052,"8.737867,-0.003467,3.858933,9.552052",no_contact
1774145840.647498,8.737867,-0.0016,3.770933,9.51684,"8.737867,-0.001600,3.770933,9.516840",no_contact
1774145840.672267,8.737867,-0.0056,3.780533,9.52065,"8.737867,-0.005600,3.780533,9.520650",no_contact
1774145840.7223098,8.737867,-0.003733,3.710933,9.493227,"8.737867,-0.003733,3.710933,9.493227",no_contact
1774145840.722731,8.737867,-0.0104,3.7784,9.519807,"8.737867,-0.010400,3.778400,9.519807",no_contact
1774145840.7475781,8.737867,-0.008533,3.782667,9.5215,"8.737867,-0.008533,3.782667,9.521500",no_contact
1774145840.774445,8.737867,-0.009333,3.855733,9.550764,"8.737867,-0.009333,3.855733,9.550764",no_contact
1774145840.7991328,8.737867,-0.008533,3.8616,9.553133,"8.737867,-0.008533,3.861600,9.553133",no_contact
1774145840.8238132,8.737867,-0.012,3.856267,9.550982,"8.737867,-0.012000,3.856267,9.550982",no_contact
1774145840.848564,8.737867,-0.006133,3.850667,9.548717,"8.737867,-0.006133,3.850667,9.548717",no_contact
1774145840.873288,8.737867,-0.004,3.8568,9.551191,"8.737867,-0.004000,3.856800,9.551191",no_contact
1774145840.9014452,8.737867,-0.0056,3.862667,9.553562,"8.737867,-0.005600,3.862667,9.553562",no_contact
1774145840.9262662,8.737867,-0.008,3.792533,9.525424,"8.737867,-0.008000,3.792533,9.525424",no_contact
1774145840.950996,8.737867,-0.004533,3.794933,9.526377,"8.737867,-0.004533,3.794933,9.526377",no_contact
1774145840.975712,8.737867,-0.0016,3.869867,9.556473,"8.737867,-0.001600,3.869867,9.556473",no_contact
1774145841.000488,8.737867,-0.005067,3.866666,9.555179,"8.737867,-0.005067,3.866666,9.555179",no_contact
1774145841.028428,8.737867,-0.008533,3.8656,9.554751,"8.737867,-0.008533,3.865600,9.554751",no_contact
1774145841.094684,8.737867,-0.0056,3.860533,9.5527,"8.737867,-0.005600,3.860533,9.552700",no_contact
1774145841.09552,8.737867,-0.003467,3.856,9.550868,"8.737867,-0.003467,3.856000,9.550868",no_contact
1774145842.8137002,8.737867,-0.003467,3.8688,9.556042,"8.737867,-0.003467,3.868800,9.556042",no_contact
1774145842.8305962,8.737867,-0.004,3.792,9.525209,"8.737867,-0.004000,3.792000,9.525209",no_contact
1774145842.855314,8.737867,-0.002133,3.789867,9.524359,"8.737867,-0.002133,3.789867,9.524359",no_contact
1774145842.879963,8.737867,-0.006933,3.863467,9.553886,"8.737867,-0.006933,3.863467,9.553886",no_contact
1774145842.904642,8.737867,-0.007467,3.8656,9.554749,"8.737867,-0.007467,3.865600,9.554749",no_contact
1774145842.9330182,8.737867,-0.0088,3.860533,9.552701,"8.737867,-0.008800,3.860533,9.552701",no_contact
1774145842.957682,8.737867,-0.011467,3.8624,9.55346,"8.737867,-0.011467,3.862400,9.553460",no_contact
1774145842.982403,8.737867,0.002933,3.866933,9.555287,"8.737867,0.002933,3.866933,9.555287",no_contact
1774145843.0072372,8.737867,-0.002933,3.7888,9.523935,"8.737867,-0.002933,3.788800,9.523935",no_contact
1774145843.0320158,8.737867,-0.008533,3.782667,9.5215,"8.737867,-0.008533,3.782667,9.521500",no_contact
1774145843.05994,8.737867,-0.010933,3.855467,9.550658,"8.737867,-0.010933,3.855467,9.550658",no_contact
1774145843.084617,8.737867,0.005333,3.872,9.557339,"8.737867,0.005333,3.872000,9.557339",no_contact
1774145843.109459,8.737867,0.001867,3.8648,9.554423,"8.737867,0.001867,3.864800,9.554423",no_contact
1774145843.1797252,8.737867,-0.002933,3.866933,9.555287,"8.737867,-0.002933,3.866933,9.555287",no_contact
1774145843.182152,8.737867,0.001333,3.7848,9.522344,"8.737867,0.001333,3.784800,9.522344",no_contact
1774145843.1945012,8.737867,0.0,3.709867,9.492809,"8.737867,0.000000,3.709867,9.492809",no_contact
1774145843.233363,8.737867,-0.001067,3.873867,9.558094,"8.737867,-0.001067,3.873867,9.558094",no_contact
1774145843.236167,8.737867,-0.004,3.866933,9.555287,"8.737867,-0.004000,3.866933,9.555287",no_contact
1774145843.260871,8.737867,-0.005333,3.870667,9.556799,"8.737867,-0.005333,3.870667,9.556799",no_contact
1774145843.285588,8.737867,-0.007467,3.7096,9.492708,"8.737867,-0.007467,3.709600,9.492708",no_contact
1774145843.3139021,8.737867,-0.005867,3.635733,9.464086,"8.737867,-0.005867,3.635733,9.464086",no_contact
1774145843.338565,8.737867,-0.0064,3.7816,9.521075,"8.737867,-0.006400,3.781600,9.521075",no_contact
1774145843.363273,8.737867,-0.004,3.8648,9.554424,"8.737867,-0.004000,3.864800,9.554424",no_contact
1774145843.3879712,8.737867,-0.004,3.866933,9.555287,"8.737867,-0.004000,3.866933,9.555287",no_contact
1774145843.412726,8.737867,-0.005333,3.8736,9.557988,"8.737867,-0.005333,3.873600,9.557988",no_contact
1774145843.440792,8.737867,-0.012533,3.780267,9.520551,"8.737867,-0.012533,3.780267,9.520551",no_contact
1774145843.46563,8.737867,-0.011467,3.7824,9.521397,"8.737867,-0.011467,3.782400,9.521397",no_contact
1774145843.490329,8.737867,-0.007467,3.875467,9.558746,"8.737867,-0.007467,3.875467,9.558746",no_contact
1774145843.515121,8.737867,0.0008,3.86,9.552482,"8.737867,0.000800,3.860000,9.552482",no_contact
1774145843.5816262,8.737867,0.0,3.852,9.549253,"8.737867,0.000000,3.852000,9.549253",no_contact
1774145843.581965,8.737867,-0.001333,3.78,9.520437,"8.737867,-0.001333,3.780000,9.520437",no_contact
1774145843.6033611,8.737867,-0.001333,3.705867,9.491247,"8.737867,-0.001333,3.705867,9.491247",no_contact
1774145843.6172202,8.737867,-0.004533,3.862933,9.553669,"8.737867,-0.004533,3.862933,9.553669",no_contact
1774145843.6418061,8.737867,-0.004533,3.768,9.51568,"8.737867,-0.004533,3.768000,9.515680",no_contact
1774145843.666592,8.737867,-0.002667,3.765867,9.514835,"8.737867,-0.002667,3.765867,9.514835",no_contact
1774145843.691066,8.737867,-0.005067,3.698667,9.488439,"8.737867,-0.005067,3.698667,9.488439",no_contact
1774145843.7194371,8.737867,-0.000533,3.857867,9.55162,"8.737867,-0.000533,3.857867,9.551620",no_contact
1774145843.744166,8.737867,-0.000533,3.861867,9.553237,"8.737867,-0.000533,3.861867,9.553237",no_contact
1774145843.768893,8.737867,-0.005333,3.862667,9.553562,"8.737867,-0.005333,3.862667,9.553562",no_contact
1774145843.793576,8.737867,-0.005067,3.855733,9.55076,"8.737867,-0.005067,3.855733,9.550760",no_contact
1774145843.8180962,8.737867,-0.005067,3.860533,9.5527,"8.737867,-0.005067,3.860533,9.552700",no_contact
1774145843.846543,8.737867,-0.010933,3.8672,9.5554,"8.737867,-0.010933,3.867200,9.555400",no_contact
1774145843.8712509,8.737867,-0.003467,3.8608,9.552806,"8.737867,-0.003467,3.860800,9.552806",no_contact
1774145843.8958132,8.737867,-0.002133,3.853867,9.550006,"8.737867,-0.002133,3.853867,9.550006",no_contact
1774145843.9564228,8.737867,-0.004533,3.7048,9.490832,"8.737867,-0.004533,3.704800,9.490832",no_contact
1774145843.956863,8.737867,-0.002133,3.791733,9.525102,"8.737867,-0.002133,3.791733,9.525102",no_contact
1774145843.981611,8.737867,-0.005067,3.8656,9.554748,"8.737867,-0.005067,3.865600,9.554748",no_contact
1774145843.998045,8.737867,-0.002933,3.767733,9.515574,"8.737867,-0.002933,3.767733,9.515574",no_contact
1774145844.0226638,8.737867,-0.002933,3.773867,9.518004,"8.737867,-0.002933,3.773867,9.518004",no_contact
1774145844.047349,8.737867,-0.007467,3.858667,9.551946,"8.737867,-0.007467,3.858667,9.551946",no_contact
1774145844.0756469,8.737867,-0.007467,3.856533,9.551085,"8.737867,-0.007467,3.856533,9.551085",no_contact
1774145844.1004312,8.737867,-0.002667,3.859733,9.552375,"8.737867,-0.002667,3.859733,9.552375",no_contact
1774145844.1251452,8.737867,-0.004533,3.867733,9.555611,"8.737867,-0.004533,3.867733,9.555611",no_contact
1774145844.1498811,8.737867,-0.005333,3.855733,9.550761,"8.737867,-0.005333,3.855733,9.550761",no_contact
1774145844.174658,8.737867,-0.003467,3.858933,9.552052,"8.737867,-0.003467,3.858933,9.552052",no_contact
1774145844.202637,8.737867,-0.0024,3.847733,9.547533,"8.737867,-0.002400,3.847733,9.547533",no_contact
1774145844.227364,8.737867,-0.004533,3.762933,9.513675,"8.737867,-0.004533,3.762933,9.513675",no_contact
1774145844.2520409,8.737867,-0.008,3.771733,9.517161,"8.737867,-0.008000,3.771733,9.517161",no_contact
1774145844.2769501,8.737867,0.000533,3.6888,9.484597,"8.737867,0.000533,3.688800,9.484597",no_contact
1774145844.327512,8.737867,-0.002933,3.78,9.520438,"8.737867,-0.002933,3.780000,9.520438",no_contact
1774145846.2354581,8.737867,-0.009867,3.772267,9.517374,"8.737867,-0.009867,3.772267,9.517374",no_contact
1774145846.258901,8.737867,-0.008533,3.776533,9.519065,"8.737867,-0.008533,3.776533,9.519065",no_contact
1774145846.283493,8.737867,-0.009867,3.869333,9.556262,"8.737867,-0.009867,3.869333,9.556262",no_contact
1774145846.308198,8.737867,-0.005333,3.864533,9.554317,"8.737867,-0.005333,3.864533,9.554317",no_contact
1774145846.3329651,8.737867,-0.0024,3.707733,9.491976,"8.737867,-0.002400,3.707733,9.491976",no_contact
1774145846.3611982,8.737867,0.000267,3.5328,9.42502,"8.737867,0.000267,3.532800,9.425020",no_contact
1774145846.3859048,8.737867,-0.002667,3.6968,9.48771,"8.737867,-0.002667,3.696800,9.487710",no_contact
1774145846.410704,8.737867,-0.002933,3.86,9.552483,"8.737867,-0.002933,3.860000,9.552483",no_contact
1774145846.435416,8.737867,-0.0096,3.780533,9.520653,"8.737867,-0.009600,3.780533,9.520653",no_contact
1774145846.460169,8.737867,-0.019467,3.789067,9.524061,"8.737867,-0.019467,3.789067,9.524061",no_contact
1774145846.488117,8.737867,-0.014133,3.7992,9.528087,"8.737867,-0.014133,3.799200,9.528087",no_contact
1774145846.512921,8.737867,-0.001067,3.7168,9.495521,"8.737867,-0.001067,3.716800,9.495521",no_contact
1774145846.537639,8.737867,-0.002133,3.8568,9.55119,"8.737867,-0.002133,3.856800,9.551190",no_contact
1774145846.589865,8.737867,-0.002667,3.8608,9.552806,"8.737867,-0.002667,3.860800,9.552806",no_contact
1774145846.59089,8.737867,-0.000533,3.774933,9.518426,"8.737867,-0.000533,3.774933,9.518426",no_contact
1774145846.642005,8.737867,-0.002933,3.777867,9.519591,"8.737867,-0.002933,3.777867,9.519591",no_contact
1774145846.642229,8.737867,-0.008,3.780533,9.520652,"8.737867,-0.008000,3.780533,9.520652",no_contact
1774145846.664447,8.737867,-0.002667,3.7848,9.522344,"8.737867,-0.002667,3.784800,9.522344",no_contact
1774145846.689111,8.737867,-0.000533,3.789867,9.524359,"8.737867,-0.000533,3.789867,9.524359",no_contact
1774145846.713863,8.737867,-0.003467,3.789867,9.524359,"8.737867,-0.003467,3.789867,9.524359",no_contact
1774145846.742135,8.737867,-0.002133,3.793867,9.525952,"8.737867,-0.002133,3.793867,9.525952",no_contact
1774145846.766747,8.737867,-0.0016,3.7848,9.522344,"8.737867,-0.001600,3.784800,9.522344",no_contact
1774145846.7915032,8.737867,-0.004533,3.856,9.550868,"8.737867,-0.004533,3.856000,9.550868",no_contact
1774145846.81615,8.737867,-0.009867,3.857333,9.55141,"8.737867,-0.009867,3.857333,9.551410",no_contact
1774145846.841076,8.737867,-0.004,3.8568,9.551191,"8.737867,-0.004000,3.856800,9.551191",no_contact
1774145846.869084,8.737867,-0.005867,3.852533,9.549469,"8.737867,-0.005867,3.852533,9.549469",no_contact
1774145846.893733,8.737867,-0.009867,3.861333,9.553027,"8.737867,-0.009867,3.861333,9.553027",no_contact
1774145846.918515,8.737867,-0.0064,3.8656,9.554749,"8.737867,-0.006400,3.865600,9.554749",no_contact
1774145846.9642692,8.737867,0.000533,3.782933,9.521602,"8.737867,0.000533,3.782933,9.521602",no_contact
1774145846.985488,8.737867,-0.006933,3.708533,9.492291,"8.737867,-0.006933,3.708533,9.492291",no_contact
1774145846.995966,8.737867,-0.006933,3.866666,9.555181,"8.737867,-0.006933,3.866666,9.555181",no_contact
1774145847.020772,8.737867,-0.009333,3.864533,9.55432,"8.737867,-0.009333,3.864533,9.554320",no_contact
1774145847.045345,8.737867,-0.005067,3.872533,9.557555,"8.737867,-0.005067,3.872533,9.557555",no_contact
1774145847.0699809,8.737867,0.001333,3.858933,9.552051,"8.737867,0.001333,3.858933,9.552051",no_contact
1774145847.094646,8.737867,-0.0024,3.870933,9.556906,"8.737867,-0.002400,3.870933,9.556906",no_contact
1774145847.123036,8.737867,-0.009867,3.772267,9.517374,"8.737867,-0.009867,3.772267,9.517374",no_contact
1774145847.1477,8.737867,-0.0064,3.772533,9.517477,"8.737867,-0.006400,3.772533,9.517477",no_contact
1774145847.172483,8.737867,-0.014133,3.7144,9.494592,"8.737867,-0.014133,3.714400,9.494592",no_contact
1774145847.197095,8.737867,-0.006933,3.703733,9.490417,"8.737867,-0.006933,3.703733,9.490417",no_contact
1774145847.221767,8.737867,-0.003467,3.696,9.4874,"8.737867,-0.003467,3.696000,9.487400",no_contact
1774145847.250006,8.737867,-0.0016,3.710933,9.493227,"8.737867,-0.001600,3.710933,9.493227",no_contact
1774145847.274796,8.737867,-0.004533,3.7728,9.517581,"8.737867,-0.004533,3.772800,9.517581",no_contact
1774145847.341671,8.737867,0.0,3.856,9.550867,"8.737867,0.000000,3.856000,9.550867",no_contact
1774145847.3423412,8.737867,-0.004,3.856,9.550868,"8.737867,-0.004000,3.856000,9.550868",no_contact
1774145847.3665469,8.737867,-0.009333,3.7936,9.52585,"8.737867,-0.009333,3.793600,9.525850",no_contact
1774145847.3769221,8.737867,-0.012533,3.797333,9.52734,"8.737867,-0.012533,3.797333,9.527340",no_contact
1774145847.401618,8.737867,-0.001867,3.765867,9.514835,"8.737867,-0.001867,3.765867,9.514835",no_contact
1774145847.426217,8.737867,-0.001867,3.8568,9.55119,"8.737867,-0.001867,3.856800,9.551190",no_contact
1774145847.450984,8.737867,-0.000533,3.7128,9.493956,"8.737867,-0.000533,3.712800,9.493956",no_contact
1774145847.4756851,8.737867,-0.002933,3.714933,9.494791,"8.737867,-0.002933,3.714933,9.494791",no_contact
1774145847.5039139,8.737867,-0.0056,3.863467,9.553885,"8.737867,-0.005600,3.863467,9.553885",no_contact
1774145847.528574,8.737867,-0.012,3.8664,9.555078,"8.737867,-0.012000,3.866400,9.555078",no_contact
1774145847.553427,8.737867,-0.008,3.872533,9.557557,"8.737867,-0.008000,3.872533,9.557557",no_contact
1774145847.5782511,8.737867,-0.0024,3.870933,9.556906,"8.737867,-0.002400,3.870933,9.556906",no_contact
1774145847.602846,8.737867,-0.0088,3.7776,9.519489,"8.737867,-0.008800,3.777600,9.519489",no_contact
1774145847.630937,8.737867,-0.0104,3.7824,9.521396,"8.737867,-0.010400,3.782400,9.521396",no_contact
1774145847.65561,8.737867,-0.002133,3.865867,9.554855,"8.737867,-0.002133,3.865867,9.554855",no_contact
1774145847.716537,8.737867,-0.006133,3.691467,9.485635,"8.737867,-0.006133,3.691467,9.485635",no_contact
1774145847.717314,8.737867,-0.009067,3.772533,9.517479,"8.737867,-0.009067,3.772533,9.517479",no_contact
1774145847.74162,8.737867,-0.008,3.8536,9.549901,"8.737867,-0.008000,3.853600,9.549901",no_contact
1774145847.7578502,8.737867,-0.009067,3.7096,9.49271,"8.737867,-0.009067,3.709600,9.492710",no_contact
1774145847.782516,8.737867,-0.009067,3.715733,9.495108,"8.737867,-0.009067,3.715733,9.495108",no_contact
1774145847.807188,8.737867,-0.0056,3.864533,9.554317,"8.737867,-0.005600,3.864533,9.554317",no_contact
1774145847.831924,8.737867,0.001333,3.775733,9.518744,"8.737867,0.001333,3.775733,9.518744",no_contact
1774145847.856527,8.737867,-0.005067,3.768533,9.515892,"8.737867,-0.005067,3.768533,9.515892",no_contact
1774145847.88484,8.737867,-0.0072,3.8536,9.549901,"8.737867,-0.007200,3.853600,9.549901",no_contact
1774145847.909642,8.737867,-0.002133,3.712,9.493644,"8.737867,-0.002133,3.712000,9.493644",no_contact
1774145847.934356,8.737867,-0.006133,3.866666,9.55518,"8.737867,-0.006133,3.866666,9.555180",no_contact
1774145847.959083,8.737867,-0.015467,3.873067,9.557783,"8.737867,-0.015467,3.873067,9.557783",no_contact
1774145847.9838521,8.737867,-0.012533,3.8712,9.557023,"8.737867,-0.012533,3.871200,9.557023",no_contact
1774145848.011907,8.737867,-0.008,3.870667,9.556801,"8.737867,-0.008000,3.870667,9.556801",no_contact
1774145848.0365791,8.737867,-0.006933,3.780533,9.520651,"8.737867,-0.006933,3.780533,9.520651",no_contact
1774145848.09217,8.737867,-0.013067,3.785333,9.522564,"8.737867,-0.013067,3.785333,9.522564",no_contact
1774145848.092932,8.737867,-0.0096,3.8736,9.557991,"8.737867,-0.009600,3.873600,9.557991",no_contact
1774145849.742259,8.737867,-0.006933,3.7936,9.525847,"8.737867,-0.006933,3.793600,9.525847",no_contact
1774145849.761051,8.737867,-0.005867,3.7056,9.491145,"8.737867,-0.005867,3.705600,9.491145",no_contact
1774145849.7893991,8.737867,-0.0064,3.790667,9.52468,"8.737867,-0.006400,3.790667,9.524680",no_contact
1774145849.814004,8.737867,-0.006133,3.8656,9.554749,"8.737867,-0.006133,3.865600,9.554749",no_contact
1774145849.838687,8.737867,-0.0056,3.8616,9.553131,"8.737867,-0.005600,3.861600,9.553131",no_contact
1774145849.8635159,8.737867,-0.0016,3.866933,9.555286,"8.737867,-0.001600,3.866933,9.555286",no_contact
1774145849.8882072,8.737867,-0.004533,3.877867,9.559718,"8.737867,-0.004533,3.877867,9.559718",no_contact
1774145849.9164429,8.737867,-0.002667,3.870933,9.556906,"8.737867,-0.002667,3.870933,9.556906",no_contact
1774145849.941212,8.737867,-0.002667,3.868,9.555718,"8.737867,-0.002667,3.868000,9.555718",no_contact
1774145849.9657888,8.737867,-0.010933,3.859467,9.552273,"8.737867,-0.010933,3.859467,9.552273",no_contact
1774145849.99044,8.737867,-0.0104,3.861333,9.553027,"8.737867,-0.010400,3.861333,9.553027",no_contact
1774145850.015033,8.737867,-0.003733,3.861867,9.553237,"8.737867,-0.003733,3.861867,9.553237",no_contact
1774145850.083223,8.737867,0.003733,3.8488,9.547963,"8.737867,0.003733,3.848800,9.547963",no_contact
1774145850.086317,8.737867,-0.0016,3.861867,9.553237,"8.737867,-0.001600,3.861867,9.553237",no_contact
1774145850.0926201,8.737867,0.002933,3.774933,9.518426,"8.737867,0.002933,3.774933,9.518426",no_contact
1774145850.117335,8.737867,-0.000533,3.869867,9.556473,"8.737867,-0.000533,3.869867,9.556473",no_contact
1774145850.141994,8.737867,0.002667,3.873867,9.558094,"8.737867,0.002667,3.873867,9.558094",no_contact
1774145850.170282,8.737867,0.001333,3.8648,9.554423,"8.737867,0.001333,3.864800,9.554423",no_contact
1774145850.195041,8.737867,-0.005333,3.868533,9.555935,"8.737867,-0.005333,3.868533,9.555935",no_contact
1774145850.219614,8.737867,-0.005333,3.8696,9.556367,"8.737867,-0.005333,3.869600,9.556367",no_contact
1774145850.244488,8.737867,-0.000533,3.789867,9.524359,"8.737867,-0.000533,3.789867,9.524359",no_contact
1774145850.2691011,8.737867,-0.004,3.794933,9.526377,"8.737867,-0.004000,3.794933,9.526377",no_contact
1774145850.297346,8.737867,-0.013867,3.868267,9.555836,"8.737867,-0.013867,3.868267,9.555836",no_contact
1774145850.322119,8.737867,-0.007467,3.867733,9.555613,"8.737867,-0.007467,3.867733,9.555613",no_contact
1774145850.346833,8.737867,-0.0016,3.865867,9.554855,"8.737867,-0.001600,3.865867,9.554855",no_contact
1774145850.3714612,8.737867,-0.0016,3.784,9.522026,"8.737867,-0.001600,3.784000,9.522026",no_contact
1774145850.4368498,8.737867,-0.003467,3.7768,9.519167,"8.737867,-0.003467,3.776800,9.519167",no_contact
1774145850.437351,8.737867,-0.004,3.857867,9.551621,"8.737867,-0.004000,3.857867,9.551621",no_contact
1774145850.457982,8.737867,-0.006933,3.788533,9.523831,"8.737867,-0.006933,3.788533,9.523831",no_contact
1774145850.473619,8.737867,-0.006133,3.790667,9.52468,"8.737867,-0.006133,3.790667,9.524680",no_contact
1774145850.4982421,8.737867,-0.0056,3.8656,9.554748,"8.737867,-0.005600,3.865600,9.554748",no_contact
1774145850.522832,8.737867,-0.0016,3.7888,9.523934,"8.737867,-0.001600,3.788800,9.523934",no_contact
1774145850.551308,8.737867,-0.005867,3.7136,9.494271,"8.737867,-0.005867,3.713600,9.494271",no_contact
1774145850.575993,8.737867,-0.001067,3.791733,9.525102,"8.737867,-0.001067,3.791733,9.525102",no_contact
1774145850.600733,8.737867,0.002933,3.857867,9.551621,"8.737867,0.002933,3.857867,9.551621",no_contact
1774145850.6254709,8.737867,-0.004533,3.784,9.522027,"8.737867,-0.004533,3.784000,9.522027",no_contact
1774145850.650228,8.737867,-0.0064,3.784533,9.52224,"8.737867,-0.006400,3.784533,9.522240",no_contact
1774145850.6782138,8.737867,-0.004,3.797867,9.527545,"8.737867,-0.004000,3.797867,9.527545",no_contact
1774145850.702971,8.737867,-0.002933,3.793867,9.525952,"8.737867,-0.002933,3.793867,9.525952",no_contact
1774145850.7278268,8.737867,-0.002933,3.8608,9.552806,"8.737867,-0.002933,3.860800,9.552806",no_contact
1774145850.7524219,8.737867,-0.004533,3.858933,9.552053,"8.737867,-0.004533,3.858933,9.552053",no_contact
1774145850.8112519,8.737867,-0.003467,3.7888,9.523935,"8.737867,-0.003467,3.788800,9.523935",no_contact
1774145850.8115652,8.737867,-0.002133,3.723733,9.498237,"8.737867,-0.002133,3.723733,9.498237",no_contact
1774145850.832607,8.737867,-0.007467,3.7896,9.524255,"8.737867,-0.007467,3.789600,9.524255",no_contact
1774145850.8544981,8.737867,-0.005867,3.783733,9.521922,"8.737867,-0.005867,3.783733,9.521922",no_contact
1774145850.879219,8.737867,-0.011467,3.8624,9.55346,"8.737867,-0.011467,3.862400,9.553460",no_contact
1774145850.903748,8.737867,-0.009867,3.868267,9.555831,"8.737867,-0.009867,3.868267,9.555831",no_contact
1774145850.93218,8.737867,-0.0056,3.786667,9.523087,"8.737867,-0.005600,3.786667,9.523087",no_contact
1774145850.956873,8.737867,-0.005333,3.792533,9.525422,"8.737867,-0.005333,3.792533,9.525422",no_contact
1774145850.981633,8.737867,-0.000533,3.861867,9.553237,"8.737867,-0.000533,3.861867,9.553237",no_contact
1774145851.006381,8.737867,-0.0056,3.786667,9.523087,"8.737867,-0.005600,3.786667,9.523087",no_contact
1774145851.031067,8.737867,-0.007467,3.788533,9.523831,"8.737867,-0.007467,3.788533,9.523831",no_contact
1774145851.059229,8.737867,-0.0104,3.7952,9.526488,"8.737867,-0.010400,3.795200,9.526488",no_contact
1774145851.0839438,8.737867,-0.0064,3.867467,9.555504,"8.737867,-0.006400,3.867467,9.555504",no_contact
1774145851.108725,8.737867,-0.0064,3.860533,9.5527,"8.737867,-0.006400,3.860533,9.552700",no_contact
1774145851.133416,8.737867,-0.005867,3.782667,9.521498,"8.737867,-0.005867,3.782667,9.521498",no_contact
1774145851.1846242,8.737867,0.001333,3.773867,9.518003,"8.737867,0.001333,3.773867,9.518003",no_contact
1774145851.186143,8.737867,-0.003467,3.710933,9.493227,"8.737867,-0.003467,3.710933,9.493227",no_contact
1774145851.210709,8.737867,-0.008,3.710667,9.493125,"8.737867,-0.008000,3.710667,9.493125",no_contact
1774145851.235421,8.737867,-0.0088,3.796533,9.527017,"8.737867,-0.008800,3.796533,9.527017",no_contact
1774145851.2600908,8.737867,-0.009067,3.6976,9.488027,"8.737867,-0.009067,3.697600,9.488027",no_contact
1774145851.28471,8.737867,-0.009867,3.717333,9.495735,"8.737867,-0.009867,3.717333,9.495735",no_contact
1774145851.313071,8.737867,-0.004533,3.793867,9.525953,"8.737867,-0.004533,3.793867,9.525953",no_contact
1774145851.337808,8.737867,-0.004,3.869867,9.556474,"8.737867,-0.004000,3.869867,9.556474",no_contact
1774145851.3624609,8.737867,-0.008,3.871467,9.557125,"8.737867,-0.008000,3.871467,9.557125",no_contact
1774145851.387372,8.737867,-0.013333,3.8712,9.557023,"8.737867,-0.013333,3.871200,9.557023",no_contact
1774145851.4119701,8.737867,-0.011467,3.8704,9.556696,"8.737867,-0.011467,3.870400,9.556696",no_contact
1774145851.440135,8.737867,-0.010933,3.861333,9.553028,"8.737867,-0.010933,3.861333,9.553028",no_contact
1774145851.464771,8.737867,-0.011467,3.711467,9.493442,"8.737867,-0.011467,3.711467,9.493442",no_contact
1774145851.489564,8.737867,-0.002667,3.7968,9.52712,"8.737867,-0.002667,3.796800,9.527120",no_contact
1774145851.5586329,8.737867,-0.003467,3.871733,9.55723,"8.737867,-0.003467,3.871733,9.557230",no_contact
1774145851.559093,8.737867,-0.000533,3.8728,9.557662,"8.737867,-0.000533,3.872800,9.557662",no_contact
1774145857.973239,5.5704,-0.016533,-1.041333,5.666922,"5.570400,-0.016533,-1.041333,5.666922",no_contact
1774145857.993651,5.150933,-0.013067,-1.0136,5.249731,"5.150933,-0.013067,-1.013600,5.249731",no_contact
1774145858.021997,4.3064,-0.010933,-0.98,4.416514,"4.306400,-0.010933,-0.980000,4.416514",no_contact
1774145858.04663,4.6288,-0.013067,-0.9776,4.730926,"4.628800,-0.013067,-0.977600,4.730926",no_contact
1774145858.071428,5.250933,-0.013867,-1.029867,5.350992,"5.250933,-0.013867,-1.029867,5.350992",no_contact
1774145858.0960052,5.9112,-0.012,-1.015467,5.9978,"5.911200,-0.012000,-1.015467,5.997800",no_contact
1774145858.124366,3.593867,-0.0104,-1.039467,3.741186,"3.593867,-0.010400,-1.039467,3.741186",no_contact
1774145858.1489642,3.7008,-0.006933,-1.0424,3.84481,"3.700800,-0.006933,-1.042400,3.844810",no_contact
1774145858.173644,4.740267,-0.007467,-1.035467,4.852048,"4.740267,-0.007467,-1.035467,4.852048",no_contact
1774145858.1984699,5.1824,-0.016,-1.027467,5.283296,"5.182400,-0.016000,-1.027467,5.283296",no_contact
1774145858.223317,5.237867,-0.016,-1.021867,5.336639,"5.237867,-0.016000,-1.021867,5.336639",no_contact
1774145858.25152,5.021333,-0.013867,-1.025333,5.124967,"5.021333,-0.013867,-1.025333,5.124967",no_contact
1774145858.276117,5.0808,-0.013333,-1.016,5.181406,"5.080800,-0.013333,-1.016000,5.181406",no_contact
